"qtaxid"	"orphans"	"total"	"proportion"	"ave.length"	"sd.length"	"length.rat"	"sciname"	"family"	"staxid"	"distance"	"N"	"id"	"threshold"	"reference"
"402"	"15368"	636	29932	0.0212481625016705	149.995283018868	93.2405152200611	2.88487726592462	"Brachypodium distachyon"	"Poaceae"	"4565"	0.358185359941256	29867	"UniParc"	1e-05	TRUE
"403"	"226230"	6	3745	0.00160213618157543	70.8333333333333	19.8536310700755	5.80793354624546	"Saccharomyces kudriavzevii IFO 1802"	"Saccharomyces"	"559292"	0.184792471758191	3745	"UniParc"	1e-05	FALSE
"404"	"227321"	855	10539	0.0811272416737831	141.936842105263	129.739030931037	3.61406606431586	"Aspergillus nidulans FGSC A4"	"Aspergillus"	"332952"	0.577442098311819	10506	"UniParc"	1e-05	TRUE
"405"	"281687"	5166	35035	0.147452547452547	119.655245838173	96.4370888159268	2.78804551903108	"Caenorhabditis japonica"	"Caenorhabditis"	"31234"	0.505719739473716	34930	"UniParc"	1e-05	TRUE
"406"	"285006"	10	5357	0.00186671644577189	60.1	36.9337244263288	7.91709596903359	"Saccharomyces cerevisiae RM11-1a"	"Saccharomyces"	"559292"	0.0112198677618227	5357	"UniParc"	1e-05	FALSE
"407"	"30611"	1	15882	6.29643621710112e-05	24	NA	24.4461542094327	"Otolemur garnettii"	"Primates"	"9606"	0.216942645978172	19931	"UniParc"	1e-05	TRUE
"408"	"307796"	11	5859	0.00187745349035672	218	122.551213784279	2.22118280851918	"Saccharomyces cerevisiae YJM789"	"Saccharomyces"	"559292"	0.0155667540042017	5856	"UniParc"	1e-05	FALSE
"409"	"31234"	2936	31235	0.0939971186169361	207.807220708447	192.488451731677	2.02986155240655	"Caenorhabditis remanei"	"Caenorhabditis"	"6238"	0.590133313418352	31204	"UniParc"	1e-05	FALSE
"410"	"330879"	39	9649	0.00404186962379521	192.358974358974	158.106807200484	2.56153116019564	"Aspergillus fumigatus Af293"	"Aspergillus"	"451804"	0.021607070872244	9649	"UniParc"	1e-05	TRUE
"411"	"332952"	878	13501	0.0650322198355677	93.255125284738	52.0240806002278	4.75325158098383	"Aspergillus flavus NRRL3357"	"Aspergillus"	"510516"	0.150137078442102	13494	"UniParc"	1e-05	FALSE
"412"	"341663"	493	10416	0.0473310291858679	208.924949290061	126.174000896714	2.45756449907002	"Aspergillus terreus NIH2624"	"Aspergillus"	"332952"	0.522241147860039	10412	"UniParc"	1e-05	FALSE
"413"	"344612"	284	9140	0.0310722100656455	134.380281690141	116.352287793717	3.75557684436503	"Aspergillus clavatus NRRL 1"	"Aspergillus"	"330879"	0.371042435238334	9139	"UniParc"	1e-05	FALSE
"414"	"36329"	1	5353	0.000186811133943583	41	NA	18.6298169820263	"Plasmodium falciparum 3D7"	"Plasmodium"	"5843"	0.0586855559756306	5353	"UniParc"	1e-05	TRUE
"415"	"3702"	1236	31511	0.0392243978293294	88.4749190938511	82.7928111182846	4.7614208598946	"Arabidopsis thaliana"	"Brassicaceae"	"81972"	0.183683562175537	31540	"UniParc"	1e-05	TRUE
"416"	"380704"	199	10949	0.0181751758151429	169.266331658291	88.2670673232607	2.91076278848836	"Aspergillus niger ATCC 1015"	"Aspergillus"	"425011"	0.0947263947468584	10946	"UniParc"	1e-05	FALSE
"417"	"39946"	1587	37344	0.0424967866323907	136.466918714556	108.152527076389	2.8084749326899	"Oryza sativa Indica Group"	"Poaceae"	"39947"	0.13697466617441	37337	"UniParc"	1e-05	FALSE
"418"	"39947"	11735	62438	0.187946442871328	130.425649765658	75.7207889526816	3.08134948440244	"Oryza sativa Japonica Group"	"Poaceae"	"39946"	0.304446488111413	62940	"UniParc"	1e-05	TRUE
"419"	"425011"	2612	14066	0.185696004549979	165.438361408882	102.511015327974	3.03520340612112	"Aspergillus niger CBS 513.88"	"Aspergillus"	"380704"	0.238842969339758	14032	"UniParc"	1e-05	FALSE
"420"	"451804"	147	9942	0.0147857573928787	154.959183673469	149.55916397231	3.1500471774633	"Aspergillus fumigatus A1163"	"Aspergillus"	"330879"	0.0409848676201851	9941	"UniParc"	1e-05	FALSE
"421"	"4533"	5270	31948	0.164955552773257	112.618026565465	86.4193324579954	3.55846911830695	"Oryza brachyantha"	"Poaceae"	"39947"	0.359887709315809	31657	"UniParc"	1e-05	FALSE
"422"	"4538"	0	140	0	NA	NA	NA	"Oryza glaberrima"	"Poaceae"	"39947"	0.096291479596381	31774	"UniParc"	1e-05	FALSE
"423"	"4555"	5396	39105	0.137987469633039	75.4716456634544	55.6936554303698	5.63349677304102	"Setaria italica"	"Poaceae"	"4558"	0.431108113501303	38927	"UniParc"	1e-05	TRUE
"424"	"4558"	946	32785	0.0288546591429007	121.662790697674	107.928623436324	3.22612720419255	"Sorghum bicolor"	"Poaceae"	"4577"	0.408519599285584	32687	"UniParc"	1e-05	TRUE
"425"	"4565"	2	1373	0.00145666423889294	86.5	47.3761543394987	4.07891796629607	"Triticum aestivum"	"Poaceae"	"4572"	0.203661478277644	94413	"UniParc"	1e-05	FALSE
"426"	"4572"	2346	24089	0.0973888496824277	132.415174765558	69.2660875366488	2.99338737314217	"Triticum urartu"	"Poaceae"	"4565"	0.287451307955178	33178	"UniParc"	1e-05	FALSE
"427"	"4577"	4679	47641	0.0982137234734787	116.925197691814	76.8453383903007	3.11968230882511	"Zea mays"	"Poaceae"	"4558"	0.339519236553373	58085	"UniParc"	1e-05	TRUE
"428"	"46245"	374	16751	0.0223270252522237	106.786096256684	61.6480299092391	4.79197562657975	"Drosophila pseudoobscura pseudoobscura"	"Drosophila"	"7234"	0.0979559664263001	16749	"UniParc"	1e-05	TRUE
"429"	"50452"	2527	23234	0.10876301971249	202.804511278195	162.650071307049	2.04584669772502	"Arabis alpina"	"Brassicaceae"	"3702"	0.358960419080593	23149	"UniParc"	1e-05	FALSE
"430"	"510516"	64	12071	0.00530196338331538	174.140625	94.1840257387901	2.58714200774836	"Aspergillus oryzae RIB40"	"Aspergillus"	"1160506"	0.0604296724578995	12069	"UniParc"	1e-05	FALSE
"431"	"51351"	2078	40804	0.0509263797666895	177.210298363811	135.278359395575	2.2718690381525	"Brassica rapa subsp. pekinensis"	"Brassicaceae"	"72664"	0.320277918110414	40777	"UniParc"	1e-05	FALSE
"432"	"545124"	373	5450	0.0684403669724771	95.4584450402145	72.9665302175196	4.71617301388754	"Saccharomyces cerevisiae AWRI1631"	"Saccharomyces"	"559292"	0.056485957777278	5441	"UniParc"	1e-05	FALSE
"433"	"559292"	117	6634	0.017636418450407	111.666666666667	33.5366500496356	4.10395773167308	"Saccharomyces cerevisiae S288c"	"Saccharomyces"	"643680"	0.0671422931857254	6713	"UniParc"	1e-05	TRUE
"434"	"57266"	196	6296	0.031130876747141	74.25	35.8159647829475	8.73307722029034	"Plasmodium falciparum 7G8"	"Plasmodium"	"5835"	0.0814411646540016	6291	"UniParc"	1e-05	FALSE
"435"	"574961"	2	5193	0.000385133834007318	171	134.350288425444	2.88214870316483	"Saccharomyces cerevisiae JAY291"	"Saccharomyces"	"559292"	0.0114579189131954	5193	"UniParc"	1e-05	FALSE
"436"	"5823"	3722	11616	0.320420110192837	45.3164965072542	25.3848484600469	7.45972034994062	"Plasmodium berghei ANKA"	"Plasmodium"	"73239"	0.360930059981858	11372	"UniParc"	1e-05	TRUE
"437"	"5825"	4637	14553	0.318628461485604	45.3905542376537	29.2192542711649	5.82961196922313	"Plasmodium chabaudi"	"Plasmodium"	"5823"	0.403307240711173	14331	"UniParc"	1e-05	TRUE
"438"	"5835"	134	6105	0.0219492219492219	66.0223880597015	20.5439072862277	9.96322408085332	"Plasmodium falciparum CAMP/Malaysia"	"Plasmodium"	"57266"	0.0717230492660144	6102	"UniParc"	1e-05	FALSE
"439"	"5843"	88	5917	0.014872401554842	56.0568181818182	26.6757274640576	11.8084978617402	"Plasmodium falciparum NF54"	"Plasmodium"	"36329"	0.0537440529713963	5905	"UniParc"	1e-05	FALSE
"440"	"5851"	124	5100	0.0243137254901961	434.66935483871	310.390384190545	1.68797733154467	"Plasmodium knowlesi strain H"	"Plasmodium"	"126793"	0.332260222613902	5100	"UniParc"	1e-05	TRUE
"441"	"5854"	2	5630	0.000355239786856128	25	8.48528137423857	29.8003624733476	"Plasmodium reichenowi"	"Plasmodium"	"36329"	0.154550785014562	5630	"UniParc"	1e-05	FALSE
"442"	"61853"	31	18406	0.00168423340215147	161.064516129032	60.6266913077461	3.49763928002605	"Nomascus leucogenys"	"Primates"	"9606"	0.117869704766227	19733	"UniParc"	1e-05	TRUE
"443"	"6238"	2376	21655	0.109720618794736	164.29797979798	203.488157710833	2.61636117793911	"Caenorhabditis briggsae"	"Caenorhabditis"	"31234"	0.451881229797518	21573	"UniParc"	1e-05	TRUE
"444"	"6239"	1645	26173	0.0628510296870821	142.357446808511	124.2749968033	3.28610195646554	"Caenorhabditis elegans"	"Caenorhabditis"	"31234"	0.419401121025147	26164	"UniParc"	1e-05	TRUE
"445"	"643680"	5	5982	0.000835840855901036	50.2	37.1712254304321	8.8682612697945	"Saccharomyces cerevisiae EC1118"	"Saccharomyces"	"559292"	0.0150594101299856	5982	"UniParc"	1e-05	FALSE
"446"	"721032"	19	5775	0.00329004329004329	147.736842105263	85.5068821825752	3.25063606743095	"Saccharomyces cerevisiae Kyokai no. 7"	"Saccharomyces"	"559292"	0.0161852147619903	5776	"UniParc"	1e-05	FALSE
"447"	"7217"	771	14953	0.0515615595532669	138.594033722438	156.200428739435	3.68890271242244	"Drosophila ananassae"	"Drosophila"	"7245"	0.352614093518994	14956	"UniParc"	1e-05	FALSE
"448"	"7220"	500	14879	0.0336044088984475	96.862	48.2134423999792	5.18049853172008	"Drosophila erecta"	"Drosophila"	"7245"	0.159054494917831	14874	"UniParc"	1e-05	FALSE
"449"	"7222"	660	14740	0.0447761194029851	107.975757575758	67.1584271936723	4.8091925358526	"Drosophila grimshawi"	"Drosophila"	"7244"	0.323431153975947	14719	"UniParc"	1e-05	FALSE
"450"	"7227"	177	19391	0.0091279459543087	102.395480225989	77.414480542321	6.53831099624191	"Drosophila melanogaster"	"Drosophila"	"7238"	0.107278384399603	20043	"UniParc"	1e-05	TRUE
"451"	"7230"	887	14510	0.0611302549965541	117.599774520857	88.3228796003458	4.41802826631475	"Drosophila mojavensis"	"Drosophila"	"7244"	0.310893671332344	14477	"UniParc"	1e-05	FALSE
"452"	"7234"	694	16744	0.0414476827520306	102.85590778098	57.5834370574128	4.31318332474892	"Drosophila persimilis"	"Drosophila"	"46245"	0.0952225508447272	16744	"UniParc"	1e-05	FALSE
"453"	"7238"	483	16137	0.0299312139802937	91.5031055900621	37.6750339794943	4.93349848843999	"Drosophila sechellia"	"Drosophila"	"7240"	0.120401396077499	16130	"UniParc"	1e-05	FALSE
"454"	"7240"	486	15358	0.0316447454095585	96.6995884773662	44.1264850202537	4.36465193253946	"Drosophila simulans"	"Drosophila"	"7238"	0.0941384896062516	15352	"UniParc"	1e-05	FALSE
"455"	"7244"	635	14446	0.0439568046518067	108.229921259843	68.2159129179577	4.83515370687481	"Drosophila virilis"	"Drosophila"	"7230"	0.310200145916285	14423	"UniParc"	1e-05	FALSE
"456"	"7245"	775	15953	0.0485802043502789	103.815483870968	58.227463331646	4.71741648441658	"Drosophila yakuba"	"Drosophila"	"7220"	0.175359883468085	15938	"UniParc"	1e-05	FALSE
"457"	"7260"	1046	15436	0.0677636693443897	135.069789674952	128.716281989274	3.80454749649417	"Drosophila willistoni"	"Drosophila"	"46245"	0.455192938531523	15417	"UniParc"	1e-05	FALSE
"458"	"72664"	535	28345	0.0188745810548598	106.742056074766	108.988234286978	3.87157596192042	"Eutrema salsugineum"	"Brassicaceae"	"3702"	0.287548488094453	28333	"UniParc"	1e-05	FALSE
"459"	"73239"	1091	7684	0.14198334200937	74.6021998166819	120.955649445452	6.70142027855295	"Plasmodium yoelii yoelii"	"Plasmodium"	"5823"	0.327508776936775	7560	"UniParc"	1e-05	TRUE
"460"	"764097"	15	3760	0.00398936170212766	147.333333333333	46.261163388908	2.46020697279631	"Saccharomyces cerevisiae AWRI796"	"Saccharomyces"	"559292"	0.0220923546370077	3760	"UniParc"	1e-05	FALSE
"461"	"764098"	13	4008	0.0032435129740519	138.384615384615	70.6216898475467	2.73972593590793	"Saccharomyces cerevisiae Lalvin QA23"	"Saccharomyces"	"559292"	0.0257447016120214	4008	"UniParc"	1e-05	FALSE
"462"	"764099"	6	3916	0.00153217568947906	121	32.0624390837628	3.10854558136586	"Saccharomyces cerevisiae Vin13"	"Saccharomyces"	"559292"	0.0182577929729255	3915	"UniParc"	1e-05	FALSE
"463"	"764100"	8	4014	0.00199302441454908	123.25	29.2513735941213	3.11504143379252	"Saccharomyces cerevisiae VL3"	"Saccharomyces"	"559292"	0.0209715277432721	4013	"UniParc"	1e-05	FALSE
"464"	"764101"	21	3560	0.00589887640449438	136.47619047619	39.5191334009478	2.50187562100861	"Saccharomyces cerevisiae FostersO"	"Saccharomyces"	"559292"	0.024195636937172	3558	"UniParc"	1e-05	FALSE
"465"	"764102"	7	3679	0.00190269094862734	112.714285714286	9.23244795480025	3.20979025323691	"Saccharomyces cerevisiae FostersB"	"Saccharomyces"	"559292"	0.0195350543769865	3677	"UniParc"	1e-05	FALSE
"466"	"81972"	2084	32107	0.0649079639953904	118.11084452975	93.8198429737987	3.22518581840682	"Arabidopsis lyrata subsp. lyrata"	"Brassicaceae"	"3702"	0.229542956360853	32047	"UniParc"	1e-05	FALSE
"467"	"889517"	6	5439	0.00110314396028682	104.5	81.1264445171856	4.70856373904995	"Saccharomyces cerevisiae CEN.PK113-7D"	"Saccharomyces"	"559292"	0.00739195630741699	5439	"UniParc"	1e-05	FALSE
"468"	"9483"	38	38116	0.000996956658621052	93.3947368421053	69.9217862169347	5.73234040770312	"Callithrix jacchus"	"Primates"	"9606"	0.153942269896161	42024	"UniParc"	1e-05	TRUE
"469"	"9541"	79	17392	0.00454231830726771	80.4050632911392	38.8126727213934	6.26587843455967	"Macaca fascicularis"	"Primates"	"9544"	0.0945395764430365	17390	"UniParc"	1e-05	FALSE
"470"	"9544"	95	30664	0.00309809548656405	120.442105263158	89.7266197590941	4.15274402302506	"Macaca mulatta"	"Primates"	"9606"	0.137769704285542	35537	"UniParc"	1e-05	TRUE
"471"	"9595"	24	24246	0.000989853996535511	137.791666666667	67.3394897816873	4.18174762191788	"Gorilla gorilla gorilla"	"Primates"	"9606"	0.128419469775598	27258	"UniParc"	1e-05	TRUE
"472"	"9598"	15	19121	0.00078447779927828	122.133333333333	71.6009443938782	4.4630090595469	"Pan troglodytes"	"Primates"	"9606"	0.0902180358685192	20126	"UniParc"	1e-05	TRUE
"473"	"9601"	36	20394	0.00176522506619594	134.444444444444	66.7453345376265	4.01700133722077	"Pongo abelii"	"Primates"	"9606"	0.123122714877006	22849	"UniParc"	1e-05	TRUE
"474"	"9606"	1731	66907	0.0258717324046811	56.2368573079145	47.443187128559	6.15270688201356	"Homo sapiens"	"Primates"	"9598"	0.107893758394794	67831	"UniParc"	1e-05	TRUE
"475"	"1033177"	185	11055	0.0167345092718227	174.643243243243	100.331040486364	2.85935151036807	"Aspergillus kawachii IFO 4308"	"Aspergillus"	"425011"	0.205689937027412	11487	"UniRef50"	0.001	FALSE
"476"	"112509"	0	216	0	NA	NA	NA	"Hordeum vulgare subsp. vulgare"	"Poaceae"	"4565"	0.173616967542258	52136	"UniRef50"	0.001	FALSE
"477"	"1160506"	6	11040	0.000543478260869565	136.166666666667	76.4968408933772	3.45747682305654	"Aspergillus oryzae 3.042"	"Aspergillus"	"510516"	0.0349958388531123	11396	"UniRef50"	0.001	FALSE
"478"	"1160507"	0	3543	0	NA	NA	NA	"Saccharomyces arboricola H-6"	"Saccharomyces"	"559292"	0.170234849813348	3653	"UniRef50"	0.001	FALSE
"479"	"126793"	207	5260	0.0393536121673004	331.309178743961	319.351620228434	2.17015861725294	"Plasmodium vivax Sal-1"	"Plasmodium"	"5851"	0.363898150526879	5388	"UniRef50"	0.001	TRUE
"480"	"135651"	3212	24221	0.13261219602824	188.736612702366	197.917585513151	2.28919862995761	"Caenorhabditis brenneri"	"Caenorhabditis"	"31234"	0.527163275742659	29800	"UniRef50"	0.001	FALSE
"481"	"15368"	499	22807	0.0218792475994212	146.14629258517	91.3805793503861	2.92954749215726	"Brachypodium distachyon"	"Poaceae"	"4565"	0.358185359941256	29867	"UniRef50"	0.001	TRUE
"482"	"226230"	5	3605	0.0013869625520111	73.4	21.0546906887753	5.62613911595519	"Saccharomyces kudriavzevii IFO 1802"	"Saccharomyces"	"559292"	0.184792471758191	3745	"UniRef50"	0.001	FALSE
"483"	"227321"	780	10297	0.0757502185102457	134.688461538462	119.955293855444	3.80235106343133	"Aspergillus nidulans FGSC A4"	"Aspergillus"	"332952"	0.577442098311819	10506	"UniRef50"	0.001	TRUE
"484"	"281687"	3275	24445	0.133974227858458	113.814961832061	91.8651601878753	2.96215038964285	"Caenorhabditis japonica"	"Caenorhabditis"	"31234"	0.505719739473716	34930	"UniRef50"	0.001	TRUE
"485"	"285006"	9	5126	0.00175575497463909	65	35.5598087733891	7.36515386118669	"Saccharomyces cerevisiae RM11-1a"	"Saccharomyces"	"559292"	0.0112198677618227	5357	"UniRef50"	0.001	FALSE
"486"	"30611"	1	14868	6.7258541834813e-05	24	NA	24.4434878141746	"Otolemur garnettii"	"Primates"	"9606"	0.216942645978172	19931	"UniRef50"	0.001	TRUE
"487"	"307796"	9	5439	0.00165471594043023	225.777777777778	106.896886972654	2.16845581198068	"Saccharomyces cerevisiae YJM789"	"Saccharomyces"	"559292"	0.0155667540042017	5856	"UniRef50"	0.001	FALSE
"488"	"31234"	2165	25093	0.0862790419638943	204.7103926097	198.679707941152	2.09817927563039	"Caenorhabditis remanei"	"Caenorhabditis"	"6238"	0.590133313418352	31204	"UniRef50"	0.001	FALSE
"489"	"330879"	35	9472	0.00369510135135135	195.914285714286	162.548340579688	2.51491376638324	"Aspergillus fumigatus Af293"	"Aspergillus"	"451804"	0.021607070872244	9649	"UniRef50"	0.001	TRUE
"490"	"332952"	822	13141	0.062552317175253	88.8783454987835	43.4194037483638	4.97451284475745	"Aspergillus flavus NRRL3357"	"Aspergillus"	"510516"	0.150137078442102	13494	"UniRef50"	0.001	FALSE
"491"	"341663"	426	10212	0.0417156286721504	202.760563380282	122.601828769249	2.5248268559851	"Aspergillus terreus NIH2624"	"Aspergillus"	"332952"	0.522241147860039	10412	"UniRef50"	0.001	FALSE
"492"	"344612"	255	9028	0.0282454585733274	127.494117647059	105.852626365947	3.95068190810554	"Aspergillus clavatus NRRL 1"	"Aspergillus"	"330879"	0.371042435238334	9139	"UniRef50"	0.001	FALSE
"493"	"36329"	1	5119	0.000195350654424692	41	NA	18.9967165146446	"Plasmodium falciparum 3D7"	"Plasmodium"	"5843"	0.0586855559756306	5353	"UniRef50"	0.001	TRUE
"494"	"3702"	1113	22392	0.0497052518756699	83.1194968553459	76.7139828720419	4.97773513147191	"Arabidopsis thaliana"	"Brassicaceae"	"81972"	0.183683562175537	31540	"UniRef50"	0.001	TRUE
"495"	"380704"	193	10577	0.0182471400207998	166.823834196891	84.0849647914083	2.96126817902576	"Aspergillus niger ATCC 1015"	"Aspergillus"	"425011"	0.0947263947468584	10946	"UniRef50"	0.001	FALSE
"496"	"39946"	1359	31768	0.0427788970032737	133.199411331862	105.64828608697	2.85735630784951	"Oryza sativa Indica Group"	"Poaceae"	"39947"	0.13697466617441	37337	"UniRef50"	0.001	FALSE
"497"	"39947"	9599	48317	0.198667135790715	126.083133659756	72.3957123051697	2.89352403550101	"Oryza sativa Japonica Group"	"Poaceae"	"39946"	0.304446488111413	62940	"UniRef50"	0.001	TRUE
"498"	"425011"	2565	13680	0.1875	164.768421052632	101.44891900729	3.0475859737982	"Aspergillus niger CBS 513.88"	"Aspergillus"	"380704"	0.238842969339758	14032	"UniRef50"	0.001	FALSE
"499"	"451804"	133	9756	0.0136326363263633	152.037593984962	153.796865536046	3.20867849934006	"Aspergillus fumigatus A1163"	"Aspergillus"	"330879"	0.0409848676201851	9941	"UniRef50"	0.001	FALSE
"500"	"4533"	4739	28204	0.168025811941569	103.888795104452	61.580366134429	3.78321846645733	"Oryza brachyantha"	"Poaceae"	"39947"	0.359887709315809	31657	"UniRef50"	0.001	FALSE
"501"	"4538"	0	132	0	NA	NA	NA	"Oryza glaberrima"	"Poaceae"	"39947"	0.096291479596381	31774	"UniRef50"	0.001	FALSE
"502"	"4555"	5064	29809	0.169881579388775	73.4589257503949	53.9474683521569	5.64939137924667	"Setaria italica"	"Poaceae"	"4558"	0.431108113501303	38927	"UniRef50"	0.001	TRUE
"503"	"4558"	795	26363	0.0301559003148352	116.293081761006	103.356982754276	3.34714262249301	"Sorghum bicolor"	"Poaceae"	"4577"	0.408519599285584	32687	"UniRef50"	0.001	TRUE
"504"	"4565"	2	1166	0.00171526586620926	86.5	47.3761543394987	4.11626243966391	"Triticum aestivum"	"Poaceae"	"4572"	0.203661478277644	94413	"UniRef50"	0.001	FALSE
"505"	"4572"	2067	21747	0.0950475927714168	132.954039671021	68.0554007911817	2.97581897812603	"Triticum urartu"	"Poaceae"	"4565"	0.287451307955178	33178	"UniRef50"	0.001	FALSE
"506"	"4577"	4014	31396	0.127850681615492	113.447184853014	73.377111038919	3.20438428486877	"Zea mays"	"Poaceae"	"4558"	0.339519236553373	58085	"UniRef50"	0.001	TRUE
"507"	"46245"	305	15016	0.0203116675546084	97.1967213114754	45.0579377288035	5.25148050907024	"Drosophila pseudoobscura pseudoobscura"	"Drosophila"	"7234"	0.0979559664263001	16749	"UniRef50"	0.001	TRUE
"508"	"50452"	1486	17735	0.0837891175641387	146.853297442799	137.022778265259	2.76592272688646	"Arabis alpina"	"Brassicaceae"	"3702"	0.358960419080593	23149	"UniRef50"	0.001	FALSE
"509"	"510516"	56	11673	0.00479739569947743	170.946428571429	94.2017987944174	2.63327881193215	"Aspergillus oryzae RIB40"	"Aspergillus"	"1160506"	0.0604296724578995	12069	"UniRef50"	0.001	FALSE
"510"	"51351"	1682	27163	0.0619224680631742	168.385850178359	122.25320313643	2.40433953081835	"Brassica rapa subsp. pekinensis"	"Brassicaceae"	"72664"	0.320277918110414	40777	"UniRef50"	0.001	FALSE
"511"	"545124"	364	5040	0.0722222222222222	95.2774725274725	72.5325988319652	4.83170736465997	"Saccharomyces cerevisiae AWRI1631"	"Saccharomyces"	"559292"	0.056485957777278	5441	"UniRef50"	0.001	FALSE
"512"	"559292"	115	6210	0.0185185185185185	111.878260869565	31.9292386011732	4.02738386092935	"Saccharomyces cerevisiae S288c"	"Saccharomyces"	"643680"	0.0671422931857254	6713	"UniRef50"	0.001	TRUE
